Dimensions,Activation,Total Memory Size (MB),NAU Loss @ 25epoch,Baseline Loss @ 25epoch,Loss Diff (NAU-Baseline) @ 25epoch,NAU Loss @ 50epoch,Baseline Loss @ 50epoch,Loss Diff (NAU-Baseline) @ 50epoch,NAU Loss @ 75epoch,Baseline Loss @ 75epoch,Loss Diff (NAU-Baseline) @ 75epoch,NAU Loss @ 100epoch,Baseline Loss @ 100epoch,Loss Diff (NAU-Baseline) @ 100epoch,NAU Loss @ 500epoch,Baseline Loss @ 500epoch,Loss Diff (NAU-Baseline) @ 500epoch,NAU Training Time @ 1000epoch (sec),Baseline Training Time @ 1000epoch (sec)
2->512->8->2->1,linear,0.284848,0.11705227941274643,0.15326377749443054,-0.03621149808168411,0.08983109146356583,0.12440125644207001,-0.03457016497850418,0.08954204618930817,0.10766004025936127,-0.0181179940700531,0.09339866042137146,0.09560748934745789,-0.0022088289260864258,0.08960427343845367,0.0836811512708664,0.00592312216758728,16.41898775100708,9.21393609046936
2->512->8->4->1,linear,0.284936,0.1259065568447113,0.08846025168895721,0.03744630515575409,0.08299798518419266,0.08400391042232513,-0.0010059252381324768,0.08960267901420593,0.08339244872331619,0.00621023029088974,0.08778119087219238,0.08425486832857132,0.0035263225436210632,0.09284339100122452,0.08358997106552124,0.009253419935703278,16.724700212478638,8.88611912727356
2->512->8->8->1,linear,0.285112,0.1079821065068245,0.09638023376464844,0.011601872742176056,0.09971296787261963,0.0852561965584755,0.014456771314144135,0.08634427934885025,0.08367419987916946,0.002670079469680786,0.08874068409204483,0.08256488293409348,0.006175801157951355,0.08560629934072495,0.0840902030467987,0.001516096293926239,16.31261658668518,9.132498025894165
2->512->8->16->1,linear,0.285464,0.15136049687862396,0.1783370077610016,-0.026976510882377625,0.09430406987667084,0.09864524006843567,-0.0043411701917648315,0.08734811097383499,0.08701834082603455,0.00032977014780044556,0.09544474631547928,0.08466576039791107,0.010778985917568207,0.10018099844455719,0.08374692499637604,0.016434073448181152,16.762183904647827,9.03568410873413
2->512->8->32->1,linear,0.286168,0.24254347383975983,0.1475583016872406,0.09498517215251923,0.08990252763032913,0.0922774076461792,-0.002374880015850067,0.10406161099672318,0.08670100569725037,0.01736060529947281,0.09988982230424881,0.08383582532405853,0.016053996980190277,0.10930090397596359,0.0838470458984375,0.025453858077526093,16.612308740615845,9.256993532180786
2->512->8->64->1,linear,0.287576,0.14357520639896393,0.13559336960315704,0.007981836795806885,0.08654521405696869,0.09273774921894073,-0.006192535161972046,0.09394361823797226,0.0860905721783638,0.00785304605960846,0.0940207839012146,0.08390720188617706,0.010113582015037537,0.09426163882017136,0.08469407260417938,0.009567566215991974,17.17788290977478,9.380717277526855
2->512->8->128->1,linear,0.290392,0.1123502105474472,0.10865188390016556,0.0036983266472816467,0.08096294105052948,0.08510494232177734,-0.004142001271247864,0.0950695350766182,0.08465956896543503,0.010409966111183167,0.09346041083335876,0.08289212733507156,0.010568283498287201,0.0888531357049942,0.08418671041727066,0.004666425287723541,17.63184404373169,9.676438331604004
2->512->8->256->1,linear,0.296024,0.10889843106269836,0.15082375705242157,-0.041925325989723206,0.09088530391454697,0.09573930501937866,-0.0048540011048316956,0.08391547948122025,0.08424414694309235,-0.00032866746187210083,0.09471885859966278,0.08362622559070587,0.01109263300895691,0.0933782309293747,0.0834890604019165,0.009889170527458191,18.638909578323364,9.930931329727173
2->512->8->512->1,linear,0.307288,0.11426712572574615,0.18770022690296173,-0.07343310117721558,0.07821043580770493,0.10786066204309464,-0.02965022623538971,0.08794193714857101,0.08927546441555023,-0.0013335272669792175,0.0840783417224884,0.0850975438952446,-0.001019202172756195,0.08471395075321198,0.08479351550340652,-7.956475019454956e-05,19.14501953125,10.080018281936646
2->512->8->1024->1,linear,0.329816,0.11034396290779114,0.1718079000711441,-0.061463937163352966,0.08671694993972778,0.09811509400606155,-0.01139814406633377,0.08474712073802948,0.08766977488994598,-0.002922654151916504,0.08937358111143112,0.08358895778656006,0.005784623324871063,0.087919682264328,0.08354313671588898,0.004376545548439026,22.847289085388184,11.54784107208252
2->512->16->2->1,linear,0.30136,0.12328177690505981,0.3245575726032257,-0.2012757956981659,0.0882139727473259,0.12623754143714905,-0.03802356868982315,0.0941527858376503,0.09297570586204529,0.001177079975605011,0.09494594484567642,0.08459154516458511,0.010354399681091309,0.09488051384687424,0.08452234417200089,0.010358169674873352,17.578091144561768,9.277603149414062
2->512->16->4->1,linear,0.301512,0.10887397080659866,0.12014559656381607,-0.011271625757217407,0.09219734370708466,0.09048927575349808,0.0017080679535865784,0.09326768666505814,0.0864277258515358,0.006839960813522339,0.08884739875793457,0.08422548323869705,0.004621915519237518,0.08788789808750153,0.08300867676734924,0.004879221320152283,18.0536367893219,9.494163513183594
2->512->16->8->1,linear,0.301816,0.18152400851249695,0.08898906409740448,0.09253494441509247,0.08857788145542145,0.0832165852189064,0.005361296236515045,0.09513963013887405,0.08371449261903763,0.011425137519836426,0.0951966717839241,0.08529622107744217,0.009900450706481934,0.10352372378110886,0.08305919170379639,0.02046453207731247,17.888412475585938,9.230540990829468
2->512->16->16->1,linear,0.302424,0.2101520150899887,0.15236635506153107,0.05778566002845764,0.10087601840496063,0.09078660607337952,0.010089412331581116,0.08902861922979355,0.0855315774679184,0.0034970417618751526,0.09261728078126907,0.08389174193143845,0.008725538849830627,0.11266114562749863,0.0859585553407669,0.02670259028673172,18.065420627593994,9.43128776550293
2->512->16->32->1,linear,0.30364,0.2238466888666153,0.12668408453464508,0.09716260433197021,0.08890890330076218,0.09003805369138718,-0.001129150390625,0.09572338312864304,0.08298315107822418,0.012740232050418854,0.10274896770715714,0.08228278160095215,0.020466186106204987,0.10404859483242035,0.08388357609510422,0.02016501873731613,18.157912492752075,9.583871126174927
2->512->16->64->1,linear,0.306072,0.15357698500156403,0.10364321619272232,0.049933768808841705,0.09300856292247772,0.08574239909648895,0.0072661638259887695,0.09427520632743835,0.0834825187921524,0.01079268753528595,0.09301672130823135,0.08428868651390076,0.008728034794330597,0.09406354278326035,0.0832713320851326,0.010792210698127747,18.114410877227783,9.603488445281982
2->512->16->128->1,linear,0.310936,0.11794549971818924,0.10705357044935226,0.010891929268836975,0.08395345509052277,0.0872897133231163,-0.0033362582325935364,0.093318872153759,0.08506413549184799,0.00825473666191101,0.08672107011079788,0.08363215625286102,0.003088913857936859,0.09270799160003662,0.08510453253984451,0.007603459060192108,19.372564554214478,10.039982080459595
2->512->16->256->1,linear,0.320664,0.11643588542938232,0.09673765301704407,0.019698232412338257,0.08754086494445801,0.08482027798891068,0.0027205869555473328,0.08359916508197784,0.08395476639270782,-0.00035560131072998047,0.08765348047018051,0.0823296308517456,0.005323849618434906,0.09465962648391724,0.08261781930923462,0.012041807174682617,20.02162528038025,10.237488508224487
2->512->16->512->1,linear,0.34012,0.12717962265014648,0.1015363484621048,0.025643274188041687,0.09408978372812271,0.08568130433559418,0.008408479392528534,0.08918824791908264,0.08353384584188461,0.0056544020771980286,0.08801738172769547,0.0843002200126648,0.00371716171503067,0.08998472988605499,0.08362852036952972,0.0063562095165252686,22.035395622253418,10.253757953643799
2->512->16->1024->1,linear,0.379032,0.10312965512275696,0.14360089600086212,-0.040471240878105164,0.08774013072252274,0.09395061433315277,-0.006210483610630035,0.08433565497398376,0.08691030740737915,-0.0025746524333953857,0.08985960483551025,0.08465541899204254,0.005204185843467712,0.08442342281341553,0.08387784659862518,0.0005455762147903442,27.879735708236694,12.195784330368042
2->512->32->2->1,linear,0.334384,0.12929105758666992,0.08985111117362976,0.03943994641304016,0.09932190179824829,0.08415134251117706,0.015170559287071228,0.09492514282464981,0.08306867629289627,0.01185646653175354,0.09201937913894653,0.08348753303289413,0.008531846106052399,0.09421621263027191,0.08432362228631973,0.009892590343952179,21.867846488952637,10.105688571929932
2->512->32->4->1,linear,0.334664,0.20331214368343353,0.1592085361480713,0.044103607535362244,0.10317817330360413,0.09831421077251434,0.004863962531089783,0.08595959842205048,0.08574951440095901,0.00021008402109146118,0.09424971044063568,0.08511336147785187,0.009136348962783813,0.09917503595352173,0.08351918309926987,0.01565585285425186,21.9580659866333,9.876754760742188
2->512->32->8->1,linear,0.335224,0.14610344171524048,0.11625859141349792,0.029844850301742554,0.10138005018234253,0.08771423995494843,0.013665810227394104,0.10321454703807831,0.08309248089790344,0.020122066140174866,0.08709201216697693,0.08387399464845657,0.0032180175185203552,0.10454191267490387,0.08425014466047287,0.020291768014431,21.79315686225891,10.00313401222229
