Dimensions,Activation,Total Memory Size (MB),NAU Loss @ 25epoch,Baseline Loss @ 25epoch,Loss Diff (NAU-Baseline) @ 25epoch,NAU Loss @ 50epoch,Baseline Loss @ 50epoch,Loss Diff (NAU-Baseline) @ 50epoch,NAU Loss @ 75epoch,Baseline Loss @ 75epoch,Loss Diff (NAU-Baseline) @ 75epoch,NAU Loss @ 100epoch,Baseline Loss @ 100epoch,Loss Diff (NAU-Baseline) @ 100epoch,NAU Loss @ 500epoch,Baseline Loss @ 500epoch,Loss Diff (NAU-Baseline) @ 500epoch,NAU Loss @ 1000epoch,Baseline Loss @ 1000epoch,Loss Diff (NAU-Baseline) @ 1000epoch,NAU Training Time @ 1000epoch (sec),Baseline Training Time @ 1000epoch (sec)
2->512->64->64->1,CELU,0.417564,0.2105141282081604,0.13470950722694397,0.07580462098121643,0.18923184275627136,0.09175766259431839,0.09747418016195297,0.17248234152793884,0.08511384576559067,0.08736849576234818,0.15582606196403503,0.08360454440116882,0.07222151756286621,0.0900133028626442,0.07840676605701447,0.01160653680562973,0.04197343811392784,0.039280377328395844,0.0026930607855319977,74.22342419624329,31.787780284881592
2->512->128->128->1,CELU,0.59958,0.23063212633132935,0.138776034116745,0.09185609221458435,0.1787710040807724,0.09284692257642746,0.08592408150434494,0.18075942993164062,0.08563502132892609,0.09512440860271454,0.17633579671382904,0.08427653461694717,0.09205926209688187,0.10220484435558319,0.08119867742061615,0.02100616693496704,0.05551489442586899,0.051047924906015396,0.004466969519853592,104.62280511856079,37.98608589172363
2->512->256->256->1,CELU,1.061916,0.17721359431743622,0.15113817155361176,0.026075422763824463,0.1410905420780182,0.09511951357126236,0.04597102850675583,0.13535284996032715,0.08638398349285126,0.04896886646747589,0.13985368609428406,0.08478696644306183,0.05506671965122223,0.09126242250204086,0.08029285073280334,0.010969571769237518,0.04605385661125183,0.05087852105498314,-0.004824664443731308,194.25329518318176,53.660561084747314
2->512->512->512->1,CELU,2.379804,0.1680876761674881,0.1290818154811859,0.039005860686302185,0.12956467270851135,0.08972172439098358,0.03984294831752777,0.11730650067329407,0.08527413755655289,0.03203236311674118,0.13999201357364655,0.0838121697306633,0.056179843842983246,0.08820889890193939,0.0795004814863205,0.008708417415618896,0.03919767960906029,0.05252742022275925,-0.01332974061369896,433.3850791454315,87.75085377693176
2->512->1024->1024->1,CELU,6.588444,0.15825073421001434,0.1294020712375641,0.028848662972450256,0.11676117777824402,0.08985812962055206,0.026903048157691956,0.11164628714323044,0.08563672751188278,0.026009559631347656,0.11743099987506866,0.08317757397890091,0.034253425896167755,0.08700292557477951,0.08110305666923523,0.005899868905544281,0.041175924241542816,0.053700875490903854,-0.012524951249361038,1369.6189229488373,229.4789731502533
2->512->2->2->1,Softplus,0.272484,0.08901604264974594,0.08358564227819443,0.005430400371551514,0.08654174953699112,0.08330842852592468,0.0032333210110664368,0.09365727007389069,0.08322886377573013,0.010428406298160553,0.08919636905193329,0.08356761932373047,0.00562874972820282,0.08717582374811172,0.07686298340559006,0.010312840342521667,0.08411558717489243,0.07149921357631683,0.012616373598575592,45.70481634140015,26.67889904975891
2->512->4->4->1,Softplus,0.276684,0.09400478005409241,0.15238000452518463,-0.058375224471092224,0.08484319597482681,0.12930011749267578,-0.04445692151784897,0.08941248804330826,0.11162161827087402,-0.022209130227565765,0.09000375866889954,0.09901345521211624,-0.009009696543216705,0.0833929181098938,0.08257001638412476,0.000822901725769043,0.06929108500480652,0.057632651180028915,0.011658433824777603,47.25137400627136,26.827049016952515
2->512->8->8->1,Softplus,0.28518,0.08867961913347244,0.10979001969099045,-0.021110400557518005,0.08979716151952744,0.10439684242010117,-0.01459968090057373,0.0791487991809845,0.10134391486644745,-0.02219511568546295,0.08579288423061371,0.10072686523199081,-0.014933981001377106,0.041712433099746704,0.08727991580963135,-0.045567482709884644,0.029828524217009544,0.06430326402187347,-0.03447473980486393,47.94763493537903,27.316926956176758
2->512->16->16->1,Softplus,0.302556,0.3819950520992279,0.14534176886081696,0.23665328323841095,0.13355743885040283,0.12616372108459473,0.0073937177658081055,0.10394158959388733,0.11109036207199097,-0.007148772478103638,0.09075010567903519,0.0997873842716217,-0.009037278592586517,0.05791837349534035,0.0829455778002739,-0.025027204304933548,0.02965620346367359,0.08209750056266785,-0.052441297098994255,51.450504779815674,27.289618968963623
2->512->32->32->1,Softplus,0.338844,0.10244294255971909,0.12004745006561279,-0.017604507505893707,0.0867479145526886,0.10805562138557434,-0.021307706832885742,0.08509362488985062,0.0985964983701706,-0.013502873480319977,0.08571000397205353,0.09502292424440384,-0.009312920272350311,0.04341164976358414,0.08213827759027481,-0.038726627826690674,0.017545031383633614,0.0689467117190361,-0.05140168033540249,57.62079572677612,29.872675895690918
2->512->64->64->1,Softplus,0.417564,0.09380712360143661,0.12548869848251343,-0.03168157488107681,0.08795299381017685,0.10949217528104782,-0.02153918147087097,0.0883701741695404,0.10128618031740189,-0.01291600614786148,0.09013620018959045,0.09617997705936432,-0.006043776869773865,0.03946566954255104,0.08234302699565887,-0.042877357453107834,0.021028900519013405,0.07443524897098541,-0.05340634845197201,75.60420083999634,32.989564180374146
2->512->128->128->1,Softplus,0.59958,0.08931013941764832,0.09897593408823013,-0.009665794670581818,0.09214862436056137,0.09167181700468063,0.0004768073558807373,0.08375006914138794,0.08874906599521637,-0.00499899685382843,0.08360588550567627,0.08568360656499863,-0.002077721059322357,0.043497003614902496,0.08304613828659058,-0.03954913467168808,0.024209236726164818,0.06750842928886414,-0.04329919256269932,108.3977460861206,40.95087909698486
2->512->256->256->1,Softplus,1.061916,0.10116982460021973,0.09731739014387131,0.003852434456348419,0.08917652070522308,0.09234318137168884,-0.0031666606664657593,0.08871686458587646,0.088872529566288,-0.00015566498041152954,0.08418430387973785,0.08743517100811005,-0.0032508671283721924,0.0732606053352356,0.08304503560066223,-0.009784430265426636,0.027614129707217216,0.07457985728979111,-0.04696572758257389,203.72127103805542,58.346760988235474
2->512->512->512->1,Softplus,2.379804,0.08667781203985214,0.09540968388319016,-0.008731871843338013,0.0835944414138794,0.09087498486042023,-0.0072805434465408325,0.08403684198856354,0.08875489979982376,-0.004718057811260223,0.07914294302463531,0.0857149064540863,-0.006571963429450989,0.06179223582148552,0.08314165472984314,-0.02134941890835762,0.026600975543260574,0.07513069361448288,-0.048529718071222305,438.0322768688202,98.03013777732849
2->512->1024->1024->1,Softplus,6.588444,0.4900315999984741,0.08539749681949615,0.40463410317897797,0.22720208764076233,0.0863000750541687,0.14090201258659363,0.13644979894161224,0.08406092971563339,0.05238886922597885,0.09910223633050919,0.08362561464309692,0.015476621687412262,0.07852065563201904,0.08196847140789032,-0.003447815775871277,0.040905483067035675,0.07176573574542999,-0.030860252678394318,1445.0031509399414,237.86569690704346
2->512->2->2->1,Hardshrink,0.272484,0.3176763653755188,0.09935612231492996,0.21832024306058884,0.3544355034828186,0.09290391206741333,0.2615315914154053,0.3263472616672516,0.09281741082668304,0.23352985084056854,0.3255014717578888,0.09098193049430847,0.23451954126358032,0.30913856625556946,0.08788502216339111,0.22125354409217834,0.2985950708389282,0.09158948808908463,0.2070055827498436,49.22994875907898,35.72551131248474
2->512->4->4->1,Hardshrink,0.276684,0.3401118814945221,0.3313976526260376,0.008714228868484497,0.3323230445384979,0.33557865023612976,-0.003255605697631836,0.3223496377468109,0.3304647207260132,-0.00811508297920227,0.33481714129447937,0.3343455195426941,0.0004716217517852783,0.2897107005119324,0.33150961995124817,-0.041798919439315796,0.3005208969116211,0.33095768094062805,-0.030436784029006958,49.140202045440674,27.88322615623474
2->512->8->8->1,Hardshrink,0.28518,0.40325069427490234,0.3351966142654419,0.06805408000946045,0.3164987564086914,0.33143940567970276,-0.014940649271011353,0.31241101026535034,0.3295697569847107,-0.01715874671936035,0.319253146648407,0.3281725347042084,-0.008919388055801392,0.3343060314655304,0.2943038046360016,0.04000222682952881,0.3372296392917633,0.2652021050453186,0.0720275342464447,51.219897985458374,28.765353202819824
2->512->16->16->1,Hardshrink,0.302556,0.46573543548583984,0.34137997031211853,0.12435546517372131,0.3185291588306427,0.32626157999038696,-0.007732421159744263,0.30513694882392883,0.32854750752449036,-0.023410558700561523,0.3001416325569153,0.3287907838821411,-0.02864915132522583,0.29792216420173645,0.33056962490081787,-0.03264746069908142,0.2895454168319702,0.3291996121406555,-0.0396541953086853,49.38908910751343,36.548298835754395
2->512->32->32->1,Hardshrink,0.338844,0.5070557594299316,0.32907834649086,0.17797741293907166,0.33267831802368164,0.33020180463790894,0.002476513385772705,0.31572455167770386,0.3275785744190216,-0.011854022741317749,0.2998117208480835,0.3350403308868408,-0.035228610038757324,0.30522289872169495,0.285388708114624,0.019834190607070923,0.29612496495246887,0.23432962596416473,0.06179533898830414,56.46010398864746,29.32935118675232
2->512->64->64->1,Hardshrink,0.417564,0.44452497363090515,0.32659104466438293,0.11793392896652222,0.3113875687122345,0.32979050278663635,-0.018402934074401855,0.3095821142196655,0.32167848944664,-0.012096375226974487,0.3111456632614136,0.33460181951522827,-0.023456156253814697,0.2904733717441559,0.2776855230331421,0.012787848711013794,0.29191964864730835,0.24775201082229614,0.04416763782501221,72.48739004135132,31.45767903327942
2->512->128->128->1,Hardshrink,0.59958,0.5402059555053711,0.33640262484550476,0.20380333065986633,0.3461587429046631,0.3242245614528656,0.021934181451797485,0.29715168476104736,0.3316819965839386,-0.034530311822891235,0.3177330791950226,0.3335666358470917,-0.015833556652069092,0.28797292709350586,0.32998597621917725,-0.04201304912567139,0.2743417024612427,0.3306950330734253,-0.05635333061218262,102.2430489063263,39.24883198738098
2->512->256->256->1,Hardshrink,1.061916,0.5542681813240051,0.3320613205432892,0.22220686078071594,0.3452119827270508,0.3315281271934509,0.013683855533599854,0.2967471480369568,0.3314753770828247,-0.03472822904586792,0.32214879989624023,0.331909716129303,-0.009760916233062744,0.30128374695777893,0.33254313468933105,-0.031259387731552124,0.2792482376098633,0.3363306522369385,-0.057082414627075195,195.4750678539276,53.161625146865845
2->512->512->512->1,Hardshrink,2.379804,0.4625450372695923,0.3294113576412201,0.1331336796283722,0.32359305024147034,0.33304890990257263,-0.009455859661102295,0.3068361282348633,0.32724007964134216,-0.020403951406478882,0.32724013924598694,0.32326844334602356,0.003971695899963379,0.31328755617141724,0.3365378677845001,-0.023250311613082886,0.29506123065948486,0.3258817195892334,-0.030820488929748535,422.92698192596436,83.83606314659119
2->512->1024->1024->1,Hardshrink,6.588444,0.46819087862968445,0.32948237657546997,0.13870850205421448,0.35134994983673096,0.3300977349281311,0.021252214908599854,0.3000038266181946,0.3337630033493042,-0.03375917673110962,0.30083519220352173,0.33671844005584717,-0.03588324785232544,0.30200546979904175,0.3336314260959625,-0.031625956296920776,0.2718365788459778,0.3327884078025818,-0.060951828956604004,1384.0047850608826,207.8586869239807
2->512->2->2->1,Hardsigmoid,0.272484,0.09007854759693146,0.09049299359321594,-0.00041444599628448486,0.08812688291072845,0.0921766608953476,-0.004049777984619141,0.08441315591335297,0.09187693148851395,-0.00746377557516098,0.08961569517850876,0.09170079231262207,-0.0020850971341133118,0.08497278392314911,0.09073478728532791,-0.0057620033621788025,0.08299217373132706,0.09190105646848679,-0.008908882737159729,45.03986310958862,26.54804515838623
2->512->4->4->1,Hardsigmoid,0.276684,0.08899421989917755,0.08479610085487366,0.004198119044303894,0.08986462652683258,0.08313395082950592,0.00673067569732666,0.08777543902397156,0.08391495048999786,0.003860488533973694,0.09011192619800568,0.08261332660913467,0.007498599588871002,0.08926272392272949,0.08341176062822342,0.005850963294506073,0.0901593565940857,0.08402494341135025,0.006134413182735443,47.59881901741028,26.695571899414062
2->512->8->8->1,Hardsigmoid,0.28518,0.0854872539639473,0.0830690860748291,0.0024181678891181946,0.08492571860551834,0.0828290656208992,0.0020966529846191406,0.08471985906362534,0.08384798467159271,0.0008718743920326233,0.08611738681793213,0.08275191485881805,0.0033654719591140747,0.08876933157444,0.08357259631156921,0.005196735262870789,0.0780254676938057,0.08263063430786133,-0.0046051666140556335,48.67247986793518,26.56804609298706
2->512->16->16->1,Hardsigmoid,0.302556,0.0796162486076355,0.08574178069829941,-0.00612553209066391,0.08262348175048828,0.08542340248823166,-0.0027999207377433777,0.08980076014995575,0.0854765847325325,0.004324175417423248,0.08564271777868271,0.08538197726011276,0.0002607405185699463,0.08152609318494797,0.08527538180351257,-0.0037492886185646057,0.07838527858257294,0.08506646752357483,-0.006681188941001892,52.228739976882935,27.08317804336548
2->512->32->32->1,Hardsigmoid,0.338844,0.09472351521253586,0.08719755709171295,0.0075259581208229065,0.09191261976957321,0.08724170923233032,0.004670910537242889,0.09146151691675186,0.08654006570577621,0.004921451210975647,0.08786842972040176,0.08822096884250641,-0.0003525391221046448,0.08371976017951965,0.0864739641547203,-0.002754203975200653,0.07443035393953323,0.08635538816452026,-0.01192503422498703,56.72462511062622,28.65080499649048
2->512->64->64->1,Hardsigmoid,0.417564,0.09566718339920044,0.08551949262619019,0.010147690773010254,0.09242790937423706,0.08319337666034698,0.009234532713890076,0.09087740629911423,0.08458425849676132,0.006293147802352905,0.08511029928922653,0.08311469852924347,0.0019956007599830627,0.08508734405040741,0.08253847062587738,0.0025488734245300293,0.07396292686462402,0.08281811326742172,-0.008855186402797699,73.74568772315979,31.19038200378418
2->512->128->128->1,Hardsigmoid,0.59958,0.0894833654165268,0.08566781878471375,0.0038155466318130493,0.09192269295454025,0.08561909943819046,0.0063035935163497925,0.08705957233905792,0.08596909791231155,0.0010904744267463684,0.08505535870790482,0.08587940782308578,-0.0008240491151809692,0.08578817546367645,0.0841757282614708,0.001612447202205658,0.08014009147882462,0.08322426676750183,-0.0030841752886772156,101.68088483810425,37.17198300361633
2->512->256->256->1,Hardsigmoid,1.061916,0.1277083307504654,0.08464378118515015,0.04306454956531525,0.11936676502227783,0.08368164300918579,0.03568512201309204,0.12394389510154724,0.08403222262859344,0.039911672472953796,0.11764633655548096,0.08262588083744049,0.035020455718040466,0.09244990348815918,0.08366456627845764,0.008785337209701538,0.08684806525707245,0.08365841954946518,0.0031896457076072693,194.9753692150116,52.48797869682312
2->512->512->512->1,Hardsigmoid,2.379804,0.08657684922218323,0.08751355856657028,-0.0009367093443870544,0.08238780498504639,0.08686012774705887,-0.004472322762012482,0.08543837815523148,0.08647386729717255,-0.0010354891419410706,0.08208557963371277,0.08691857755184174,-0.004832997918128967,0.08155868947505951,0.08605925738811493,-0.00450056791305542,0.08462487161159515,0.08574040979146957,-0.0011155381798744202,425.6563880443573,85.62230896949768
2->512->1024->1024->1,Hardsigmoid,6.588444,0.08745384961366653,0.08268795907497406,0.004765890538692474,0.08203154802322388,0.08441194146871567,-0.0023803934454917908,0.0861435979604721,0.08397115021944046,0.0021724477410316467,0.08611178398132324,0.08393032103776932,0.0021814629435539246,0.08348297327756882,0.08413033932447433,-0.0006473660469055176,0.08261801302433014,0.08478198945522308,-0.0021639764308929443,1391.7572989463806,212.32267308235168
2->512->2->2->1,Hardtanh,0.272484,0.20255373418331146,0.13187158107757568,0.07068215310573578,0.18749673664569855,0.10635726898908615,0.0811394676566124,0.1971255987882614,0.10288605839014053,0.09423954039812088,0.1919691264629364,0.10156862437725067,0.09040050208568573,0.20102082192897797,0.09936798363924026,0.1016528382897377,0.1991640329360962,0.0995369553565979,0.09962707757949829,54.79215478897095,26.333750009536743
2->512->4->4->1,Hardtanh,0.276684,0.1506674736738205,0.08901780098676682,0.06164967268705368,0.11643785983324051,0.08421913534402847,0.032218724489212036,0.11569104343652725,0.08400560915470123,0.03168543428182602,0.11919040232896805,0.08338651061058044,0.035803891718387604,0.11403614282608032,0.06358109414577484,0.05045504868030548,0.1011381596326828,0.05511575937271118,0.04602240025997162,45.30138897895813,26.8928120136261
2->512->8->8->1,Hardtanh,0.28518,0.14068879187107086,0.2941948473453522,-0.1535060554742813,0.10175582766532898,0.16922451555728912,-0.06746868789196014,0.09957849979400635,0.12602004408836365,-0.0264415442943573,0.0872703492641449,0.1079666018486023,-0.020696252584457397,0.04600333422422409,0.07898503541946411,-0.03298170119524002,0.033275797963142395,0.07458852976560593,-0.04131273180246353,47.96412897109985,26.957487106323242
2->512->16->16->1,Hardtanh,0.302556,0.28225281834602356,0.140579491853714,0.14167332649230957,0.21808819472789764,0.09252059459686279,0.12556760013103485,0.20569667220115662,0.08767027407884598,0.11802639812231064,0.19042660295963287,0.0844239816069603,0.10600262135267258,0.10819419473409653,0.03414980694651604,0.07404438778758049,0.07719352096319199,0.022530216723680496,0.05466330423951149,49.48695707321167,27.17734408378601
2->512->32->32->1,Hardtanh,0.338844,0.2905179560184479,0.11614596843719482,0.17437198758125305,0.19347696006298065,0.08818373084068298,0.10529322922229767,0.19626370072364807,0.0851898193359375,0.11107388138771057,0.19662196934223175,0.08509285002946854,0.11152911931276321,0.1254993975162506,0.05353480204939842,0.07196459546685219,0.0735509991645813,0.029886655509471893,0.043664343655109406,56.62275576591492,28.757283687591553
2->512->64->64->1,Hardtanh,0.417564,0.2318142056465149,0.1695985645055771,0.062215641140937805,0.18052950501441956,0.09976734966039658,0.08076215535402298,0.16352157294750214,0.08662529289722443,0.07689628005027771,0.15652237832546234,0.08402623236179352,0.07249614596366882,0.10733160376548767,0.0653817355632782,0.04194986820220947,0.05234144628047943,0.03225481137633324,0.020086634904146194,75.32116723060608,31.32067894935608
2->512->128->128->1,Hardtanh,0.59958,0.23810434341430664,0.12060645967721939,0.11749788373708725,0.17900647222995758,0.08780616521835327,0.09120030701160431,0.17051978409290314,0.08513884991407394,0.0853809341788292,0.1664605438709259,0.08396389335393906,0.08249665051698685,0.10319613665342331,0.07942921668291092,0.02376691997051239,0.05838195979595184,0.04894149675965309,0.009440463036298752,101.89312195777893,37.15681171417236
2->512->256->256->1,Hardtanh,1.061916,0.2335771769285202,0.13989032804965973,0.09368684887886047,0.2079768180847168,0.09289872646331787,0.11507809162139893,0.1743418574333191,0.08528073877096176,0.08906111866235733,0.17004257440567017,0.08394888788461685,0.08609368652105331,0.12755684554576874,0.08006320148706436,0.047493644058704376,0.08137243241071701,0.05607264116406441,0.025299791246652603,195.04717206954956,50.78635907173157
2->512->512->512->1,Hardtanh,2.379804,0.19381582736968994,0.14309333264827728,0.05072249472141266,0.16027593612670898,0.09180743992328644,0.06846849620342255,0.16949504613876343,0.08570285886526108,0.08379218727350235,0.14617475867271423,0.08386091887950897,0.06231383979320526,0.10902250558137894,0.08237070590257645,0.02665179967880249,0.06645625084638596,0.06860803067684174,-0.00215177983045578,425.3202521800995,85.67290496826172
2->512->1024->1024->1,Hardtanh,6.588444,0.17856156826019287,0.12962985038757324,0.04893171787261963,0.13955870270729065,0.09096141159534454,0.048597291111946106,0.11665543913841248,0.08605993539094925,0.030595503747463226,0.12487085163593292,0.08424369245767593,0.04062715917825699,0.08302677422761917,0.08066455274820328,0.0023622214794158936,0.056315433233976364,0.0696970596909523,-0.013381626456975937,1386.505693912506,213.93245697021484
2->512->2->2->1,Hardswish,0.272484,0.21577298641204834,0.09519883990287781,0.12057414650917053,0.10389744490385056,0.09050750732421875,0.013389937579631805,0.09748762845993042,0.09099960327148438,0.006488025188446045,0.08622187376022339,0.09269005060195923,-0.00646817684173584,0.09023179113864899,0.08776641637086868,0.002465374767780304,0.07283750176429749,0.08643686771392822,-0.013599365949630737,45.4595000743866,26.665334939956665
2->512->4->4->1,Hardswish,0.276684,0.19015370309352875,0.6007798314094543,-0.4106261283159256,0.14773473143577576,0.5764414072036743,-0.42870667576789856,0.1452367603778839,0.5749917030334473,-0.42975494265556335,0.14373809099197388,0.5753383636474609,-0.43160027265548706,0.05802389234304428,0.5800182223320007,-0.5219943299889565,0.042033374309539795,0.5683877468109131,-0.5263543725013733,45.41515588760376,26.2798593044281
2->512->8->8->1,Hardswish,0.28518,0.14606742560863495,0.22470314800739288,-0.07863572239875793,0.10500167310237885,0.17212173342704773,-0.06712006032466888,0.09473121166229248,0.14486603438854218,-0.050134822726249695,0.09253697097301483,0.12236182391643524,-0.02982485294342041,0.04151991382241249,0.059518784284591675,-0.017998870462179184,0.023374272510409355,0.03720768168568611,-0.013833409175276756,46.61560320854187,26.542477130889893
2->512->16->16->1,Hardswish,0.302556,0.1355617195367813,0.38332951068878174,-0.24776779115200043,0.10632244497537613,0.2748590409755707,-0.16853659600019455,0.08947063982486725,0.15243200957775116,-0.06296136975288391,0.09453965723514557,0.0975370705127716,-0.0029974132776260376,0.02754584699869156,0.08202526718378067,-0.05447942018508911,0.017124515026807785,0.05613972991704941,-0.03901521489024162,49.72235608100891,26.929820775985718
2->512->32->32->1,Hardswish,0.338844,0.16637562215328217,0.35119372606277466,-0.1848181039094925,0.11835108697414398,0.26323962211608887,-0.14488853514194489,0.11931133270263672,0.18366174399852753,-0.06435041129589081,0.09660318493843079,0.13194602727890015,-0.03534284234046936,0.038723431527614594,0.08053472638130188,-0.041811294853687286,0.020212754607200623,0.05309613049030304,-0.03288337588310242,56.273831844329834,28.32015109062195
2->512->64->64->1,Hardswish,0.417564,0.14065787196159363,0.20312567055225372,-0.062467798590660095,0.1019652932882309,0.1486348658800125,-0.046669572591781616,0.09046363830566406,0.11082212626934052,-0.020358487963676453,0.09093120694160461,0.0915076956152916,-0.0005764886736869812,0.03129532188177109,0.08057261258363724,-0.04927729070186615,0.014857861213386059,0.05229250341653824,-0.03743464220315218,71.07500529289246,31.57380485534668
2->512->128->128->1,Hardswish,0.59958,0.13043059408664703,0.2632499933242798,-0.13281939923763275,0.10771581530570984,0.20860068500041962,-0.10088486969470978,0.09712879359722137,0.15760260820388794,-0.060473814606666565,0.10146673023700714,0.12081695348024368,-0.019350223243236542,0.03599582239985466,0.08112891018390656,-0.045133087784051895,0.01841886155307293,0.044217221438884735,-0.025798359885811806,104.77122187614441,38.68528366088867
2->512->256->256->1,Hardswish,1.061916,0.12566323578357697,0.24662630259990692,-0.12096306681632996,0.1026478186249733,0.1834203600883484,-0.08077254146337509,0.1018858253955841,0.13694167137145996,-0.035055845975875854,0.09771864861249924,0.10278034210205078,-0.005061693489551544,0.043010272085666656,0.08058784902095795,-0.03757757693529129,0.016650093719363213,0.045805491507053375,-0.029155397787690163,217.72744393348694,51.02309608459473
2->512->512->512->1,Hardswish,2.379804,0.11622586846351624,0.2949478030204773,-0.17872193455696106,0.08661126345396042,0.23695078492164612,-0.1503395214676857,0.09179219603538513,0.18188408017158508,-0.09009188413619995,0.08855346590280533,0.1448325514793396,-0.05627908557653427,0.0506078377366066,0.0828077644109726,-0.032199926674366,0.01917772740125656,0.05367457494139671,-0.03449684754014015,432.72529220581055,93.87865495681763
2->512->1024->1024->1,Hardswish,6.588444,0.11334548890590668,0.2796553373336792,-0.16630984842777252,0.10025442391633987,0.2228316068649292,-0.12257718294858932,0.08637598901987076,0.18018940091133118,-0.09381341189146042,0.08706251531839371,0.14148682355880737,-0.054424308240413666,0.06365491449832916,0.08259090781211853,-0.018935993313789368,0.021189488470554352,0.06279488652944565,-0.041605398058891296,1392.4932930469513,215.35708212852478
2->512->2->2->1,Tanhshrink,0.272484,0.32709136605262756,0.3405264914035797,-0.013435125350952148,0.2109096348285675,0.3463600277900696,-0.13545039296150208,0.14190486073493958,0.34111568331718445,-0.19921082258224487,0.09730096906423569,0.3404685854911804,-0.24316761642694473,0.08118311315774918,0.16078394651412964,-0.07960083335638046,0.08269292861223221,0.08482727408409119,-0.0021343454718589783,46.165037870407104,27.486876010894775
2->512->4->4->1,Tanhshrink,0.276684,0.27496397495269775,0.34411364793777466,-0.0691496729850769,0.20555049180984497,0.3364120125770569,-0.13086152076721191,0.15778294205665588,0.33094391226768494,-0.17316097021102905,0.12261233478784561,0.29353609681129456,-0.17092376202344894,0.07750774919986725,0.08304602652788162,-0.005538277328014374,0.05596284940838814,0.07680962979793549,-0.020846780389547348,47.775389194488525,28.635565996170044
2->512->8->8->1,Tanhshrink,0.28518,0.29017168283462524,0.33057838678359985,-0.04040670394897461,0.2198593020439148,0.32797056436538696,-0.10811126232147217,0.15538287162780762,0.3303336203098297,-0.1749507486820221,0.136620432138443,0.3194958567619324,-0.18287542462348938,0.06113341078162193,0.07922324538230896,-0.018089834600687027,0.03723299130797386,0.06165536493062973,-0.02442237362265587,48.502394676208496,28.04565691947937
2->512->16->16->1,Tanhshrink,0.302556,0.2638237774372101,0.331655889749527,-0.0678321123123169,0.22432780265808105,0.33000874519348145,-0.10568094253540039,0.18477125465869904,0.3284139633178711,-0.14364270865917206,0.14209382236003876,0.3220706284046173,-0.17997680604457855,0.07079578936100006,0.08245047181844711,-0.011654682457447052,0.03377328813076019,0.06519220769405365,-0.03141891956329346,51.77326512336731,29.34791398048401
2->512->32->32->1,Tanhshrink,0.338844,0.24932295083999634,0.3274006247520447,-0.07807767391204834,0.18084099888801575,0.3339235782623291,-0.15308257937431335,0.16861647367477417,0.3279242217540741,-0.15930774807929993,0.1416282206773758,0.286657452583313,-0.1450292319059372,0.0656246766448021,0.08218220621347427,-0.01655752956867218,0.034032583236694336,0.05852410942316055,-0.024491526186466217,61.66435980796814,30.811443090438843
2->512->64->64->1,Tanhshrink,0.417564,0.22676515579223633,0.33616364002227783,-0.1093984842300415,0.16633668541908264,0.33181676268577576,-0.16548007726669312,0.13377337157726288,0.3263791799545288,-0.19260580837726593,0.12902505695819855,0.32850486040115356,-0.19947980344295502,0.06436845660209656,0.09019863605499268,-0.025830179452896118,0.03363408148288727,0.06799101084470749,-0.03435692936182022,74.41815829277039,34.256129026412964
2->512->128->128->1,Tanhshrink,0.59958,0.25267019867897034,0.33201587200164795,-0.07934567332267761,0.16403858363628387,0.33085471391677856,-0.1668161302804947,0.141525536775589,0.3385220766067505,-0.1969965398311615,0.11564993858337402,0.3307100832462311,-0.21506014466285706,0.07273887097835541,0.3345463275909424,-0.261807456612587,0.029632633551955223,0.32929518818855286,-0.29966255463659763,109.59497475624084,42.45245814323425
2->512->256->256->1,Tanhshrink,1.061916,0.2743784785270691,0.3293662369251251,-0.05498775839805603,0.19347955286502838,0.3298003375530243,-0.1363207846879959,0.12701848149299622,0.3324092626571655,-0.2053907811641693,0.10826221108436584,0.3284183144569397,-0.22015610337257385,0.06746403127908707,0.30989348888397217,-0.2424294576048851,0.02645222656428814,0.08095191419124603,-0.05449968762695789,205.96512985229492,59.96481513977051
2->512->512->512->1,Tanhshrink,2.379804,0.33601704239845276,0.3351263105869293,0.0008907318115234375,0.2249877154827118,0.3284596800804138,-0.10347196459770203,0.151142418384552,0.3308699429035187,-0.17972752451896667,0.11485946178436279,0.3341706693172455,-0.2193112075328827,0.06404680758714676,0.3308194875717163,-0.26677267998456955,0.02951538935303688,0.3315856158733368,-0.3020702265202999,439.66997027397156,98.05601096153259
2->512->1024->1024->1,Tanhshrink,6.588444,0.3390735685825348,0.3292592167854309,0.009814351797103882,0.2958551049232483,0.32786911725997925,-0.03201401233673096,0.19293232262134552,0.334224134683609,-0.1412918120622635,0.13778622448444366,0.3330305814743042,-0.19524435698986053,0.0721360445022583,0.328197181224823,-0.2560611367225647,0.04162856936454773,0.3325332999229431,-0.2909047305583954,1427.9577746391296,239.7429440021515
